location,clinic_name,doctors,address,contact_primary,contacts,contact_notes,google_maps_url,operating_hours_text,general_notes
Serangoon,Phoenix Medical Group (Potong Pasir),Dr Raina Loh Hui Wen,"2 Tai Thong Crescent, #01-16, The Venue Shoppes, Singapore 347836",62411780,62411780,,https://www.google.com/maps/search/?api=1&query=Phoenix+Medical+Group+%28Potong+Pasir%29%2C+2+Tai+Thong+Crescent%2C+%2301-16%2C+The+Venue+Shoppes%2C+Singapore+347836,"Mon, Wed & 9:00am - 3:00pm | Thurs: 6:00pm - 9:00pm | Tues & Fri: 9:00am - 3:00pm | Sat: 9:00am - 2:00pm | Closed on Sun & PH",
Serangoon,Phoenix Medical Group (Seletar),Dr Toh Yi Huan Vera,"1 Seletar Road,, #02-11, Greenwich V, Singapore 807011",65553512,65553512,,https://www.google.com/maps/search/?api=1&query=Phoenix+Medical+Group+%28Seletar%29%2C+1+Seletar+Road%2C%2C+%2302-11%2C+Greenwich+V%2C+Singapore+807011,Mon - Sun: 9:00am - 8:30pm | PH: Closed,
Serangoon,Q & M Medical Family Clinic,Dr Yap Soon Boon Raymond,"261 Serangoon Central, Drive, #01-29, Singapore 550261",64882336,64882336,,https://www.google.com/maps/search/?api=1&query=Q+%26+M+Medical+Family+Clinic%2C+261+Serangoon+Central%2C+Drive%2C+%2301-29%2C+Singapore+550261,"Mon, Wed & Fri: 8:00am - 1:00pm 2:00pm - 5:00pm | Tues & Thurs: 8:00am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:30pm | Sat: 8:00am - 1:00pm | Closed on Sun & PH",
Serangoon,Redwood @ TPY Clinic and Surgery Pte Ltd,Dr Chong Yixian Calista,"263 Serangoon Central, Drive, #01-51, Singapore 550263",62805222,62805222,,https://www.google.com/maps/search/?api=1&query=Redwood+%40+TPY+Clinic+and+Surgery+Pte+Ltd%2C+263+Serangoon+Central%2C+Drive%2C+%2301-51%2C+Singapore+550263,Mon: 8:00am - 8:30pm | Tues - Fri: 8:00am - 6:30pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH,
Serangoon,RiverSage Family Clinic,Dr Yuen Zhao Yi,"476 Upper Serangoon, View, #02-08, Singapore 530476",65688661,65688661 | 87575947,,https://www.google.com/maps/search/?api=1&query=RiverSage+Family+Clinic%2C+476+Upper+Serangoon%2C+View%2C+%2302-08%2C+Singapore+530476,Mon - Fri: 8:00am - 1:00pm 6:00pm - 9:30pm (WhatsApp Only) Sat & Sun: 8:00am - 12:00pm | Closed on PH,
Serangoon,G Clinic Family Practice,Dr Suresh Ramchand S Mahtani,"84 Serangoon Garden, Way, Singapore 555980",63821988,63821988,,https://www.google.com/maps/search/?api=1&query=G+Clinic+Family+Practice%2C+84+Serangoon+Garden%2C+Way%2C+Singapore+555980,Mon - Fri: 9:00am - 12:30pm 2:00pm - 4:30pm 6:30pm - 8:30pm | Sat & Sun: 9:00am - 12:30pm | PH: 9:00am - 12:30pm,
Serangoon,Sterling Clinic and Surgery,Dr Clara Lau-Chew,"3 Lorong Lew Lian, #01-64, Singapore 531003",62849971,62849971,,https://www.google.com/maps/search/?api=1&query=Sterling+Clinic+and+Surgery%2C+3+Lorong+Lew+Lian%2C+%2301-64%2C+Singapore+531003,Mon -- Fri: 9:00am - 12:30pm 2:00pm - 4:30pm | Sat & Sun: 9:00am - 12:30pm | PH: Open at selected timing (To call the clinic to confirm),
Serangoon,Union Medical Clinic & Surgery (Serangoon North),Dr Michael Wong Kien Yee | Dr Shermaine Ng | Dr Tan Yeow Boon,"152 Serangoon North, Avenue 1, #01-330, Singapore 550152",62823357,62823357,,https://www.google.com/maps/search/?api=1&query=Union+Medical+Clinic+%26+Surgery+%28Serangoon+North%29%2C+152+Serangoon+North%2C+Avenue+1%2C+%2301-330%2C+Singapore+550152,Mon - Fri: 8:30am - 12:30pm 2:00pm - 4:30pm 6:30pm - 8:30pm | Sat: 8:30am - 12:30pm | Sun: 9:00am - 12:00pm | Closed on PH,
Simei,DA Clinic @ Simei,Dr Ong Wen Chong | Dr Osman Fathiyah Diyana,"248 Simei Street 3, #01-128, Multi Storey Carpark, Singapore 520248",31650146,31650146,,https://www.google.com/maps/search/?api=1&query=DA+Clinic+%40+Simei%2C+248+Simei+Street+3%2C+%2301-128%2C+Multi+Storey+Carpark%2C+Singapore+520248,Mon - Fri: 8:30am - 12:00pm 1:00pm - 9:00pm | Sat & Sun: 8:30am - 12:00pm | PH: Please call the clinic to confirm,
Simei,Northeast Medical Group (Simei),Dr Goh Tze Chien Kelvin,"30 Simei Street 3, #02-01, Simei MRT Station, Singapore 529888",67838638,67838638,,https://www.google.com/maps/search/?api=1&query=Northeast+Medical+Group+%28Simei%29%2C+30+Simei+Street+3%2C+%2302-01%2C+Simei+MRT+Station%2C+Singapore+529888,Mon - Sun: 8:00am - 1:00pm 2:00pm - 10:00pm | PH 10:00am - 6:00pm,
Simei,St Andrew’s Mission Hospital Clinic (Simei),Dr Jennifer Loh Su Lin | Dr Ng Liling,"8 Simei Street 3, Singapore 529895",65861025,65861025,,https://www.google.com/maps/search/?api=1&query=St+Andrew%E2%80%99s+Mission+Hospital+Clinic+%28Simei%29%2C+8+Simei+Street+3%2C+Singapore+529895,"Mon - Fri: 8:00am - 1:00pm 2:00pm - 5:00pm | Closed on Sat, Sun & PH",
Tanjong Pagar,Angsana Medical,Dr Dhivian Thirunaukrarasu,"1 Everton Park, #01-39, Everton Park, Singapore 081001",60414867,60414867,,https://www.google.com/maps/search/?api=1&query=Angsana+Medical%2C+1+Everton+Park%2C+%2301-39%2C+Everton+Park%2C+Singapore+081001,Mon - Thurs: 8:30am - 1:00pm 2:00pm - 5:30pm 6:00pm - 8:00pm | Fri: 8:30am - 1:00pm 2:00pm - 5:30pm | Sat: 9:00am - 12:30pm | Closed on Sun & PH,
Tanjong Pagar,AscendCare Medical Clinic,Dr Yan Shi Michael,"11 Kee Seng Street, #01-02, Onze @ Tanjong Pagar, Singapore 089218",89590102,89590102,,https://www.google.com/maps/search/?api=1&query=AscendCare+Medical+Clinic%2C+11+Kee+Seng+Street%2C+%2301-02%2C+Onze+%40+Tanjong+Pagar%2C+Singapore+089218,"Mon - Fri: 9:00am - 12:30pm 1:30pm - 5:00pm | Closed on Sat, Sun & PH",
Tanjong Pagar,Beacon Medical,Dr Kong Huijia,7 Tanjong Pagar Plaza,65922739,65922739,,https://www.google.com/maps/search/?api=1&query=Beacon+Medical%2C+7+Tanjong+Pagar+Plaza,Mon - Fri: 8:30am - 12:00pm,
Tanjong Pagar,Clinic Tanjong Pagar,Dr Loke Yvonne,"#02-103, Singapore, 081007",93697878,93697878,,https://www.google.com/maps/search/?api=1&query=Clinic+Tanjong+Pagar%2C+%2302-103%2C+Singapore%2C+081007,1:00pm - 5:00pm (WhatsApp Only) Sat: 8:30am - 1:00pm | Closed on Sun & PH,1:00pm - 5:00pm (WhatsApp Only) Sat: 8:30am - 1:00pm
Tanjong Pagar,Bridgepoint Health,Dr Han Xiao,1 Everton Park,62262066,62262066,,https://www.google.com/maps/search/?api=1&query=Bridgepoint+Health%2C+1+Everton+Park,Mon & Wed 8:00am - 1:30pm,
Tanjong Pagar,(Everton Park Clinic),Dr Melissa Tan Si Hui | Dr Robyn Hay Joshua | Dr Sng Wei Rong | Dr Tan Huali Valerie,"#01-41, Singapore 081001",88153360,88153360,,https://www.google.com/maps/search/?api=1&query=%28Everton+Park+Clinic%29%2C+%2301-41%2C+Singapore+081001,"2:30pm - 5:30pm (WhatsApp 6.30pm - 9:30pm only) | Tues, Thurs 8:00am - 1:30pm 6.30pm - 9:30pm | Fri: 8:00am - 1:30pm 2:30pm - 5:30pm | Sat & Sun: 8:00am - 1:30pm | Closed on PH",2:30pm - 5:30pm (WhatsApp 6:30pm - 9:30pm only)
Tanjong Pagar,Chang Clinic & Surgery,Dr Stephen Chang Chean Seng,"7 Everton Park, #01-21, Singapore 080007",62216955,62216955,,https://www.google.com/maps/search/?api=1&query=Chang+Clinic+%26+Surgery%2C+7+Everton+Park%2C+%2301-21%2C+Singapore+080007,"Mon, Wed - Fri: 9:00am - 12:00pm 2:00pm - 4:00pm | Tues: 9:00am - 12:00pm 2:00pm - 4:00pm 6:00pm - 8:00pm | Sat: 9:00am - 1:00pm | Closed on Sun & PH",
Tanjong Pagar,Everton Clinic,Dr Lily Lie,"7 Everton Park, #01-17, Singapore 080007",62207872,62207872,,https://www.google.com/maps/search/?api=1&query=Everton+Clinic%2C+7+Everton+Park%2C+%2301-17%2C+Singapore+080007,"Mon, Tues & 8:30am - 1:00pm | Thurs: 2:00pm - 5:00pm 6:00pm - 8:30pm | Fri & Sun: 8:30am - 1:00pm | Closed on Wed & Sat | PH: To call the clinic to confirm",
Tanjong Pagar,Healthway Japanese Medical Downtown,Dr Mehara Kumi,"6A Shenton Way, #02-15, Downtown Gallery, Singapore 068815",67339785,67339785,,https://www.google.com/maps/search/?api=1&query=Healthway+Japanese+Medical+Downtown%2C+6A+Shenton+Way%2C+%2302-15%2C+Downtown+Gallery%2C+Singapore+068815,"Mon - Fri: 8:30am - 1:00pm 2:00pm - 5:30pm | Closed on Sat, Sun & PH",
Tanjong Pagar,HMI Health Screening (Amara),Dr Toh Zheng Jie,"100 Tras street, #14-01, Singapore 079027",62255220,62255220,,https://www.google.com/maps/search/?api=1&query=HMI+Health+Screening+%28Amara%29%2C+100+Tras+street%2C+%2314-01%2C+Singapore+079027,Mon - Fri: 9:00am - 5:00pm | Sat: 9:00am - 1:00pm | Closed on Sun & PH,
Tampines,Acumed Medical Group (Tampines West),Dr Lee Jinfeng Natalie,"801 Tampines, Avenue 4, #01-269, Singapore 520801",62231070,62231070,,https://www.google.com/maps/search/?api=1&query=Acumed+Medical+Group+%28Tampines+West%29%2C+801+Tampines%2C+Avenue+4%2C+%2301-269%2C+Singapore+520801,"Mon - Fri: 8:30am - 2:00pm | Closed on Sat, Sun & PH",
Tampines,Caring Medical Clinic Tampines,Dr Tan Chee Khing | Dr Gan Wei Chun | Dr Ong Jun Yin,"666 Tampines, Street 64, #01-03, Singapore 520666",88418421,88418421,,https://www.google.com/maps/search/?api=1&query=Caring+Medical+Clinic+Tampines%2C+666+Tampines%2C+Street+64%2C+%2301-03%2C+Singapore+520666,Mon - Fri: 8:30am - 2:00pm 6:00pm - 9:00pm | Sat: 8:30am - 12:30pm | Sun: 8:30am - 12:30pm 6:00pm - 9:00pm | Closed on PH,
Tampines,Crossroads Family Clinic,Dr Ong Shu Min | Dr Quah Soon Wee,"601B Tampines, Avenue 9, #01-10, Singapore 522601",65927080,65927080,,https://www.google.com/maps/search/?api=1&query=Crossroads+Family+Clinic%2C+601B+Tampines%2C+Avenue+9%2C+%2301-10%2C+Singapore+522601,Mon & Wed: 8:00am - 12:30pm 2:00pm - 4:00pm 5:30pm - 8:30pm | Tues & Fri: 8:00am - 12:30pm 2:00pm - 4:00pm | Thurs & Sat: 8:00am - 12:30pm | Closed on Sun & PH,
Tampines,Dayspring 2 Medical Clinic (Tampines),Dr Chiang Wing Chiong | Dr Ng Su Lyn Lynette,"Tampines Central 5, #04-09, Century Square, Singapore 529509",67890123,67890123,,https://www.google.com/maps/search/?api=1&query=Dayspring+2+Medical+Clinic+%28Tampines%29%2C+Tampines+Central+5%2C+%2304-09%2C+Century+Square%2C+Singapore+529509,Mon - Fri: 9:00am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Sat & Sun: 9:00am - 1:00pm | Closed on PH,
Tampines,Edgedale Medical Clinic (Tampines),Dr Yan Shiyuan,"614 Tampines North, Drive 1, #01-01, Singapore 520614",69800440,69800440,,https://www.google.com/maps/search/?api=1&query=Edgedale+Medical+Clinic+%28Tampines%29%2C+614+Tampines+North%2C+Drive+1%2C+%2301-01%2C+Singapore+520614,Mon - Fri: 9:00am - 1:00pm 6:00pm - 9:00pm | Sat: 9:00am - 1:00pm | Closed on Sun & PH,
Tampines,Faith Healthcare 11 (Tampines),Dr Chiang Swee Kiat Clarence Guan | Dr Jeremy Goh Chin,"Tampines, Street 32, #01-11, Tampines Mart, Singapore 529287",64433843,64433843,,https://www.google.com/maps/search/?api=1&query=Faith+Healthcare+11+%28Tampines%29%2C+Tampines%2C+Street+32%2C+%2301-11%2C+Tampines+Mart%2C+Singapore+529287,Mon - Fri: 8:30am - 4:30pm 7:00pm - 9:30pm | Sat & Sun: 8:30am - 1:00pm | PH: 8:30am - 1:00pm,
Tampines,Good Medical Clinic (Tampines East),Dr Seng Yi Feng Melvin | Dr Wei Enli Wycliffe,"462 Tampines, Street 44, #01-74, Singapore 520462",63227762,63227762,,https://www.google.com/maps/search/?api=1&query=Good+Medical+Clinic+%28Tampines+East%29%2C+462+Tampines%2C+Street+44%2C+%2301-74%2C+Singapore+520462,Mon - Sun: 8:00am - 12:00pm 6:00pm - 10:00pm | PH: To call the clinic to confirm,
Tampines,Greenhealth,Dr Poon Zhi Min,138 Tampines,65924458,65924458,,https://www.google.com/maps/search/?api=1&query=Greenhealth%2C+138+Tampines,Mon - Thurs: 8:30am - 1:30pm,
Tampines,Family Clinic,Dr Hong Wei Li,"Street 11, #01-142, Singapore 521138",88977868,88977868,,https://www.google.com/maps/search/?api=1&query=Family+Clinic%2C+Street+11%2C+%2301-142%2C+Singapore+521138,2:30pm - 4:30pm (WhatsApp 7:00pm - 9:00pm Only) | Fri: 8:30am - 1:30pm 2:30pm - 4:30pm | Sat: 8:30am - 12:30pm | Sun: 9:00am - 12:00pm | Closed on PH,2:30pm - 4:30pm (WhatsApp 7:00pm - 9:00pm Only)
Tampines,Healthway Medical (Tampines St 21),Dr Tok Ern Lai,"201D Tampines, Street 21, #01-1143 Singapore, 524201",62608801,62608801,,https://www.google.com/maps/search/?api=1&query=Healthway+Medical+%28Tampines+St+21%29%2C+201D+Tampines%2C+Street+21%2C+%2301-1143+Singapore%2C+524201,Mon - Thurs: 8:30am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Fri: 8:30am - 1:00pm 2:00pm - 5:00pm | Sat & Sun: 8:30am - 1:00pm | PH: 8:30am - 1:00pm,
Tampines,HeartlandHealth (Tampines),Dr Fairuz Bin Ahmad | Dr Stella Kong San San | Dr Jovan Lai Jia Qing | Dr Fong Shi En Grace | Dr Mohamad Hashir Bin Abdul Malik | Dr Samuel Kana Anak Lis,"730 Tampines, Street 71, #01-51, Singapore 520730",65887833,65887833,,https://www.google.com/maps/search/?api=1&query=HeartlandHealth+%28Tampines%29%2C+730+Tampines%2C+Street+71%2C+%2301-51%2C+Singapore+520730,Mon - Sun: 8:00am - 1:00pm 6:00pm - 11:00pm | PH: 8:00am - 1:00pm 6:00pm - 11:00pm,
Tampines,HeartlandHealth (Tampines East),Dr Mohamad Hashir Bin Abdul Malik | Dr Chi Ying Yue,"201E Tampines, Street 23, #01-90, Singapore 527201",65922914,65922914,,https://www.google.com/maps/search/?api=1&query=HeartlandHealth+%28Tampines+East%29%2C+201E+Tampines%2C+Street+23%2C+%2301-90%2C+Singapore+527201,Mon - Sun: 8:00am - 1:00pm 6:00pm - 11:00pm | PH: 8:00am - 1:00pm 6:00pm - 11:00pm,
Tampines,Intemedical Tampines,Dr Arjunan Muthu Kumaran Hui | Dr Gerald Sim Jiong,"201E Tampines, Street 23, #01-96, Singapore 527201",62233803,62233803 | 80650191,,https://www.google.com/maps/search/?api=1&query=Intemedical+Tampines%2C+201E+Tampines%2C+Street+23%2C+%2301-96%2C+Singapore+527201,Mon - Sun: 8:00am - 10:00pm (WhatsApp | PH: 8:00am - 10:00pm Only),
Tampines,Karri Family Clinic,Dr Leslie Tay Choon Mong,"866A Tampines, Street 83, #03-05, Singapore 521866",67850311,67850311,,https://www.google.com/maps/search/?api=1&query=Karri+Family+Clinic%2C+866A+Tampines%2C+Street+83%2C+%2303-05%2C+Singapore+521866,Mon - Wed: 8:30am - 1:00pm 6:30pm - 9:00pm | Thurs & Fri: 8:30am - 1:00pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH,
Tampines,Kindred Family Clinic (Tampines),Dr Low Yi Ling Elaine | Dr Wong Wooi Seng,"494 Tampines, Street 45, #01-02, Singapore 523494",62327893,62327893,,https://www.google.com/maps/search/?api=1&query=Kindred+Family+Clinic+%28Tampines%29%2C+494+Tampines%2C+Street+45%2C+%2301-02%2C+Singapore+523494,"Mon, Tues, 8.30am - 12.30pm | Thurs & Fri: 2:00pm - 4:30pm 6:00pm - 8:30pm | Wed: 8:30am - 12.30pm 2:00pm - 4:30pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH",
Tampines,Little Cross Family Clinic Pte Ltd,Dr Chai Chwan,"929 Tampines, Street 91, #01-445, Singapore 520929",65440040,65440040,,https://www.google.com/maps/search/?api=1&query=Little+Cross+Family+Clinic+Pte+Ltd%2C+929+Tampines%2C+Street+91%2C+%2301-445%2C+Singapore+520929,Mon - Fri: 8:30am - 3:00pm 7:00pm - 9:00pm | Sat: 8:30am - 12:30pm 7:00pm - 9:00pm | Sun: Closed | PH: 8:30am - 12:30pm,
Tampines,Medina Medical Centre,Dr Suraidah Bte Ahmat,"479 Tampines, Street 44, #01-231, Singapore 520479",65882756,65882756,,https://www.google.com/maps/search/?api=1&query=Medina+Medical+Centre%2C+479+Tampines%2C+Street+44%2C+%2301-231%2C+Singapore+520479,Mon - Fri: 8:00am - 12:30pm 2:30pm - 5:00pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH,
Tampines,Northeast Medical 20 Group (Tampines),Dr Goh Shu Herng,"Tampines Central 1, #01-25/26, Tampines MRT Station, Singapore 529538",67867848,67867848,,https://www.google.com/maps/search/?api=1&query=Northeast+Medical+20+Group+%28Tampines%29%2C+Tampines+Central+1%2C+%2301-25%2F26%2C+Tampines+MRT+Station%2C+Singapore+529538,Mon - Sun: 8:00am - 1:00pm 2:00pm - 10:00pm | PH: 8:00am - 1:00pm,
Tampines,Our Family Physician Clinic & Surgery,Dr Muhammad Azmi Hezan Bin Abdul Latiff | Dr Tan Sei Tai,"829 Tampines, Street 81, #01-292, Singapore 520829",67850147,67850147,,https://www.google.com/maps/search/?api=1&query=Our+Family+Physician+Clinic+%26+Surgery%2C+829+Tampines%2C+Street+81%2C+%2301-292%2C+Singapore+520829,Mon - Sun: 8:00am - 11:00pm | PH: 8:00am - 11:00pm,
Tampines,Our Tampines Family Clinic,Dr Nicholas Ong Wei Rong | Dr Tan Yan Yuan,"622A Tampines, Avenue 12, #01-08, Singapore 521622",69085418,69085418 | 83083135,,https://www.google.com/maps/search/?api=1&query=Our+Tampines+Family+Clinic%2C+622A+Tampines%2C+Avenue+12%2C+%2301-08%2C+Singapore+521622,Mon - Fri: 8:00am - 2:00pm 5:00pm - 10:00pm (WhatsApp Only) Sat: 2:00pm - 6:00pm | Sun: 8:00am - 1:00pm | Closed on PH,
Tampines,Parkway Shenton Medical Clinic (Tampines West),Dr Yeo Li Tian,"801 Tampines, Avenue 4, #01-261, Singapore 520801",62231309,62231309,,https://www.google.com/maps/search/?api=1&query=Parkway+Shenton+Medical+Clinic+%28Tampines+West%29%2C+801+Tampines%2C+Avenue+4%2C+%2301-261%2C+Singapore+520801,Mon - Fri: 8:00am - 5:00pm | Sat: 8:00am - 1:00pm | Closed on Sun & PH,
Tampines,Prima Care Family Clinic (T.North),Dr Joey Wai Hon Tong,"477 Tampines, Street 43, #01-176, Singapore 520477",62983739,62983739,,https://www.google.com/maps/search/?api=1&query=Prima+Care+Family+Clinic+%28T.North%29%2C+477+Tampines%2C+Street+43%2C+%2301-176%2C+Singapore+520477,Mon - Fri: 8:30am - 5:30pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH,
Tampines,ProHealth Medical Group @ Tampines,Dr Lim Jia Qing,"610 Tampines North, Drive 1, #01-03, Tampines Greenweave, Singapore 520610",69707114,69707114,,https://www.google.com/maps/search/?api=1&query=ProHealth+Medical+Group+%40+Tampines%2C+610+Tampines+North%2C+Drive+1%2C+%2301-03%2C+Tampines+Greenweave%2C+Singapore+520610,Mon - Fri & 8:00am - 9:00pm | Sun: 8:00am - 9:00pm | Sat: | PH: 8:00am - 9:00pm,Mon - Fri & 8:00am - 9:00pm
Tampines,Shenton Family Medical Clinic (Tampines),Dr Lee See Chung,"201D Tampines, Street 21, #01-1137, Singapore 524201",67845291,67845291,,https://www.google.com/maps/search/?api=1&query=Shenton+Family+Medical+Clinic+%28Tampines%29%2C+201D+Tampines%2C+Street+21%2C+%2301-1137%2C+Singapore+524201,Mon - Wed: 8:30am - 1:00pm 2:00pm - 5:00pm 7:00pm - 9:00pm | Thurs & Fri: 8:30am - 1:00pm 2:00pm - 5:00pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH,
Tampines,Shifa Clinic (Tampines),Dr Mohamed Ghazali Abdul Nassar | Dr Mohamed Baisal,"138 Tampines, Street 11, #01-126, Singapore 521138",67816694,67816694 | 87303670,,https://www.google.com/maps/search/?api=1&query=Shifa+Clinic+%28Tampines%29%2C+138+Tampines%2C+Street+11%2C+%2301-126%2C+Singapore+521138,Mon - Fri: 9:00am -12:30pm 2.00pm - 4.30pm (WhatsApp Sat: 9:00am -12:30pm Only) Closed on Sun & PH,
Tampines,Street 21 Clinic Tampines Pte Ltd,Dr Gan Tek Kah | Dr Jeriel Tan Li-Siang,"201B Tampines, Street 21, #02-1097, Singapore 522201",67857888,67857888,,https://www.google.com/maps/search/?api=1&query=Street+21+Clinic+Tampines+Pte+Ltd%2C+201B+Tampines%2C+Street+21%2C+%2302-1097%2C+Singapore+522201,Mon - Fri: 8:30am - 12:30pm 4:30pm - 7:30pm | Sat: 8:30am - 12:30pm | Sun: 3:00pm - 6:00pm | PH 8:30am - 12:30pm,
Tampines,Street 11 Clinic,Dr Low Jin Kheng,"139 Tampines, Street 11, #01-18, Singapore 521139",65882139,65882139,,https://www.google.com/maps/search/?api=1&query=Street+11+Clinic%2C+139+Tampines%2C+Street+11%2C+%2301-18%2C+Singapore+521139,"Mon, Tues, 8:00am - 1:00pm | Thurs & Fri: 1:30pm - 3:00pm 6:00pm - 9:00pm | Wed: 8:00am - 1:00pm 6:00pm - 9:00pm | Sat: 8:30am - 1:00pm | Closed on Sun & PH",
Tampines,Tampines West Family Clinic,Dr Lim Yong Siang Samuel,"117 Tampines, Street 86, #01-50, Singapore 528538",89117822,89117822,,https://www.google.com/maps/search/?api=1&query=Tampines+West+Family+Clinic%2C+117+Tampines%2C+Street+86%2C+%2301-50%2C+Singapore+528538,Mon - Thurs: 9:00am - 2:00pm 2:00pm - 5:00pm* 6:00pm - 9:00pm | Fri: 9:00am - 2:00pm 2:00pm - 5:00pm* | Sat & Sun: 9:00am - 12:30pm *The clinic will be open for in-clinic Tele consult & e pharmacy services with immediate dispensing of medication. All vital signs are to be taken in the clinic prior to tele-consultation. | Closed on PH,
Tampines,Unihealth 24 Hours Clinic (Tampines),Dr Rajasekaran Nithiya Saraswathi | Dr Aw Liang Cheng | Dr Soong Yi Wei Daniel,"138 Tampines, Street 11, #01-98, Singapore 521138",63484024,63484024,,https://www.google.com/maps/search/?api=1&query=Unihealth+24+Hours+Clinic+%28Tampines%29%2C+138+Tampines%2C+Street+11%2C+%2301-98%2C+Singapore+521138,Mon - Sun: 24 hours | PH: 24 hours,
Tampines,Ultimed Clinic (Tampines 81),Dr Koh Siew Ling,"824 Tampines Street 81, #01-36, Singapore 520824",65922858,65922858,,https://www.google.com/maps/search/?api=1&query=Ultimed+Clinic+%28Tampines+81%29%2C+824+Tampines+Street+81%2C+%2301-36%2C+Singapore+520824,Mon - Fri: 8:30am - 1:00pm 2:00pm - 5:30pm | Sat: 8:30am - 1:00pm | Closed on Sun & PH,
Tampines,Ultimed Medical Center and Surgical Suites,Dr Peggy Yeo,"Tampines Walk, #05-31A, Our Tampines Hub, Singapore 528523",65922770,65922770,,https://www.google.com/maps/search/?api=1&query=Ultimed+Medical+Center+and+Surgical+Suites%2C+Tampines+Walk%2C+%2305-31A%2C+Our+Tampines+Hub%2C+Singapore+528523,Mon - Fri: 8:30am - 5:30pm | Sat: 8:30am - 1:00pm | Closed on Sun & PH,
Tiong Bahru,Havelock Family 22 Clinic,Dr Christopher Gn,"Havelock Road, #01-709, Singapore 160022",62724242,62724242,,https://www.google.com/maps/search/?api=1&query=Havelock+Family+22+Clinic%2C+Havelock+Road%2C+%2301-709%2C+Singapore+160022,Mon - Fri: 9:00am - 1:00pm 2:00pm - 5:00pm | Sat: 9:00am - 1:00pm | Closed on Sun & PH,
Tiong Bahru,Healthway 18 Medical (Jalan Membina),Dr Nicole Yap Ee Jenn,"Jalan Membina, #02-08, Singapore 164018",60167258,60167258,,https://www.google.com/maps/search/?api=1&query=Healthway+18+Medical+%28Jalan+Membina%29%2C+Jalan+Membina%2C+%2302-08%2C+Singapore+164018,"Mon & Thurs: 8:30am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Tues, Wed & 8:30am - 1:00pm | Fri: 2:00pm - 5:00pm | Sat: 8:30am - 1:00pm | Closed on Sun & PH",
Tiong Bahru,Kao & Tan Family 18 Medical Centre & Surgery (Prohealth Medical Group Of Clinics),Dr Kao Wei Hsing | Dr Loh Sook Heng,"Jalan Membina, #02-03, Singapore 164018",62727880,62727880,,https://www.google.com/maps/search/?api=1&query=Kao+%26+Tan+Family+18+Medical+Centre+%26+Surgery+%28Prohealth+Medical+Group+Of+Clinics%29%2C+Jalan+Membina%2C+%2302-03%2C+Singapore+164018,Mon - Sun: 7:00am - 10:00pm | PH: 7:00am - 10:00pm *To call clinic to confirm,
Tiong Bahru,The Good Clinic,Dr Lai Wern Sheng,"11A Boon Tiong Road, #01-13, Singapore 161011",69081931,69081931,,https://www.google.com/maps/search/?api=1&query=The+Good+Clinic%2C+11A+Boon+Tiong+Road%2C+%2301-13%2C+Singapore+161011,Mon - Fri: 8:00am - 2:00pm 5:00pm - 8:00pm | Sat & Sun: 8:00am - 12:00pm | Closed on PH,
Tiong Bahru,WhiteCoat Clinic 7 Yong Siak,Dr Choo Han Jun @,"Yong Siak Street, Singapore 168644",69096609,69096609,,https://www.google.com/maps/search/?api=1&query=WhiteCoat+Clinic+7+Yong+Siak%2C+Yong+Siak+Street%2C+Singapore+168644,Mon - Fri: 9:00am - 1:00pm 2:00pm - 6:00pm | Sat: 9:00am - 1:00pm | Closed on Sun & PH,
Toa Payoh,Brighton Medical 83 Clinic,Dr Kang Jun Kai Julius,"Toa Payoh Lorong 2, #01-449, Singapore 310083",65141716,65141716,,https://www.google.com/maps/search/?api=1&query=Brighton+Medical+83+Clinic%2C+Toa+Payoh+Lorong+2%2C+%2301-449%2C+Singapore+310083,Mon - Sat: 8:30am - 1:00pm 2:00pm - 5:00pm 6:30pm -11:00pm | Sun: 8:30am - 1:00pm 2:00pm - 5:00pm | PH: 8:30am - 1:00pm 2:00pm - 5:00pm 6:30pm -11:00pm,
Toa Payoh,Camry Medical 95 Centre,Dr Teo Boon See | Dr Tham Tuck Seng,"Toa Payoh Lorong 4, #01-66, Singapore 310095",62580553,62580553,,https://www.google.com/maps/search/?api=1&query=Camry+Medical+95+Centre%2C+Toa+Payoh+Lorong+4%2C+%2301-66%2C+Singapore+310095,Mon - Fri: 8:30am - 12:00pm 1:00pm - 4:00pm | Sat: 8:30am - 12:00pm | Closed on Sun & PH,
